"","date","topic","city_state","smoothed_mean_within_day","year"
"3979",2015-10-14,"Politics","Philadelphia, PA",4.82201981598502,2015
"3980",2015-10-14,"National Politics","Boston, MA",2.11715674044906,2015
"3981",2015-10-14,"National Politics","New York, NY",2.11715674044906,2015
"3982",2015-10-14,"National Politics","Philadelphia, PA",2.11715674044906,2015
"3983",2015-10-14,"Local Politics","Boston, MA",2.79096111346674,2015
"3984",2015-10-14,"Local Politics","New York, NY",2.79096111346674,2015
"3985",2015-10-14,"Local Politics","Philadelphia, PA",2.79096111346674,2015
"3986",2015-10-14,"Crime","Boston, MA",8.28008222509014,2015
"3987",2015-10-14,"Crime","New York, NY",8.28008222509014,2015
"3988",2015-10-14,"Crime","Philadelphia, PA",8.28008222509014,2015
"3989",2015-10-14,"Disaster","Boston, MA",4.57945081620285,2015
"3990",2015-10-14,"Disaster","New York, NY",4.57945081620285,2015
"3991",2015-10-14,"Disaster","Philadelphia, PA",4.57945081620285,2015
"3992",2015-10-14,"Sports","Boston, MA",5.05021018276853,2015
"3993",2015-10-14,"Sports","New York, NY",5.05021018276853,2015
"3994",2015-10-14,"Sports","Philadelphia, PA",5.05021018276853,2015
"3995",2015-10-14,"Weather","Boston, MA",8.6613506622654,2015
"3996",2015-10-14,"Weather","New York, NY",8.6613506622654,2015
"3997",2015-10-14,"Weather","Philadelphia, PA",8.6613506622654,2015
"3998",2015-10-15,"Politics","Boston, MA",4.85138191196585,2015
"3999",2015-10-15,"Politics","New York, NY",4.85138191196585,2015
"4000",2015-10-15,"Politics","Philadelphia, PA",4.85138191196585,2015
"4001",2015-10-15,"National Politics","Boston, MA",2.13755731938725,2015
"4002",2015-10-15,"National Politics","New York, NY",2.13755731938725,2015
"4003",2015-10-15,"National Politics","Philadelphia, PA",2.13755731938725,2015
"4004",2015-10-15,"Local Politics","Boston, MA",2.81428528528786,2015
"4005",2015-10-15,"Local Politics","New York, NY",2.81428528528786,2015
"4006",2015-10-15,"Local Politics","Philadelphia, PA",2.81428528528786,2015
"4007",2015-10-15,"Crime","Boston, MA",8.35394353045925,2015
"4008",2015-10-15,"Crime","New York, NY",8.35394353045925,2015
"4009",2015-10-15,"Crime","Philadelphia, PA",8.35394353045925,2015
"4010",2015-10-15,"Disaster","Boston, MA",4.61310690541654,2015
"4011",2015-10-15,"Disaster","New York, NY",4.61310690541654,2015
"4012",2015-10-15,"Disaster","Philadelphia, PA",4.61310690541654,2015
"4013",2015-10-15,"Sports","Boston, MA",5.15165343083884,2015
"4014",2015-10-15,"Sports","New York, NY",5.15165343083884,2015
"4015",2015-10-15,"Sports","Philadelphia, PA",5.15165343083884,2015
"4016",2015-10-15,"Weather","Boston, MA",8.57599974097362,2015
"4017",2015-10-15,"Weather","New York, NY",8.57599974097362,2015
"4018",2015-10-15,"Weather","Philadelphia, PA",8.57599974097362,2015
"4019",2015-10-16,"Politics","Boston, MA",4.88254852517517,2015
"4020",2015-10-16,"Politics","New York, NY",4.88254852517517,2015
"4021",2015-10-16,"Politics","Philadelphia, PA",4.88254852517517,2015
"4022",2015-10-16,"National Politics","Boston, MA",2.1596714152424,2015
"4023",2015-10-16,"National Politics","New York, NY",2.1596714152424,2015
"4024",2015-10-16,"National Politics","Philadelphia, PA",2.1596714152424,2015
"4025",2015-10-16,"Local Politics","Boston, MA",2.83862502363317,2015
"4026",2015-10-16,"Local Politics","New York, NY",2.83862502363317,2015
"4027",2015-10-16,"Local Politics","Philadelphia, PA",2.83862502363317,2015
"4028",2015-10-16,"Crime","Boston, MA",8.42441981516629,2015
"4029",2015-10-16,"Crime","New York, NY",8.42441981516629,2015
"4030",2015-10-16,"Crime","Philadelphia, PA",8.42441981516629,2015
"4031",2015-10-16,"Disaster","Boston, MA",4.64627686359039,2015
"4032",2015-10-16,"Disaster","New York, NY",4.64627686359039,2015
"4033",2015-10-16,"Disaster","Philadelphia, PA",4.64627686359039,2015
"4034",2015-10-16,"Sports","Boston, MA",5.26309862793398,2015
"4035",2015-10-16,"Sports","New York, NY",5.26309862793398,2015
"4036",2015-10-16,"Sports","Philadelphia, PA",5.26309862793398,2015
"4037",2015-10-16,"Weather","Boston, MA",8.47677392524678,2015
"4038",2015-10-16,"Weather","New York, NY",8.47677392524678,2015
"4039",2015-10-16,"Weather","Philadelphia, PA",8.47677392524678,2015
"4040",2015-10-17,"Politics","Boston, MA",4.91412153920731,2015
"4041",2015-10-17,"Politics","New York, NY",4.91412153920731,2015
"4042",2015-10-17,"Politics","Philadelphia, PA",4.91412153920731,2015
"4043",2015-10-17,"National Politics","Boston, MA",2.18193401100565,2015
"4044",2015-10-17,"National Politics","New York, NY",2.18193401100565,2015
"4045",2015-10-17,"National Politics","Philadelphia, PA",2.18193401100565,2015
"4046",2015-10-17,"Local Politics","Boston, MA",2.86309862802587,2015
"4047",2015-10-17,"Local Politics","New York, NY",2.86309862802587,2015
"4048",2015-10-17,"Local Politics","Philadelphia, PA",2.86309862802587,2015
"4049",2015-10-17,"Crime","Boston, MA",8.49213445965317,2015
"4050",2015-10-17,"Crime","New York, NY",8.49213445965317,2015
"4051",2015-10-17,"Crime","Philadelphia, PA",8.49213445965317,2015
"4052",2015-10-17,"Disaster","Boston, MA",4.67688503401281,2015
"4053",2015-10-17,"Disaster","New York, NY",4.67688503401281,2015
"4054",2015-10-17,"Disaster","Philadelphia, PA",4.67688503401281,2015
"4055",2015-10-17,"Sports","Boston, MA",5.376446460823,2015
"4056",2015-10-17,"Sports","New York, NY",5.376446460823,2015
"4057",2015-10-17,"Sports","Philadelphia, PA",5.376446460823,2015
"4058",2015-10-17,"Weather","Boston, MA",8.37017825098001,2015
"4059",2015-10-17,"Weather","New York, NY",8.37017825098001,2015
"4060",2015-10-17,"Weather","Philadelphia, PA",8.37017825098001,2015
"4061",2015-10-18,"Politics","Boston, MA",4.94470283765663,2015
"4062",2015-10-18,"Politics","New York, NY",4.94470283765663,2015
"4063",2015-10-18,"Politics","Philadelphia, PA",4.94470283765663,2015
"4064",2015-10-18,"National Politics","Boston, MA",2.20278008966817,2015
"4065",2015-10-18,"National Politics","New York, NY",2.20278008966817,2015
"4066",2015-10-18,"National Politics","Philadelphia, PA",2.20278008966817,2015
"4067",2015-10-18,"Local Politics","Boston, MA",2.88682439798917,2015
"4068",2015-10-18,"Local Politics","New York, NY",2.88682439798917,2015
"4069",2015-10-18,"Local Politics","Philadelphia, PA",2.88682439798917,2015
"4070",2015-10-18,"Crime","Boston, MA",8.55771084436183,2015
"4071",2015-10-18,"Crime","New York, NY",8.55771084436183,2015
"4072",2015-10-18,"Crime","Philadelphia, PA",8.55771084436183,2015
"4073",2015-10-18,"Disaster","Boston, MA",4.70285575997222,2015
"4074",2015-10-18,"Disaster","New York, NY",4.70285575997222,2015
"4075",2015-10-18,"Disaster","Philadelphia, PA",4.70285575997222,2015
"4076",2015-10-18,"Sports","Boston, MA",5.48359761627494,2015
"4077",2015-10-18,"Sports","New York, NY",5.48359761627494,2015
"4078",2015-10-18,"Sports","Philadelphia, PA",5.48359761627494,2015
"4079",2015-10-18,"Weather","Boston, MA",8.26271775406842,2015
"4080",2015-10-18,"Weather","New York, NY",8.26271775406842,2015
"4081",2015-10-18,"Weather","Philadelphia, PA",8.26271775406842,2015
"4082",2015-10-19,"Politics","Boston, MA",4.97289430411746,2015
"4083",2015-10-19,"Politics","New York, NY",4.97289430411746,2015
"4084",2015-10-19,"Politics","Philadelphia, PA",4.97289430411746,2015
"4085",2015-10-19,"National Politics","Boston, MA",2.22064463422108,2015
"4086",2015-10-19,"National Politics","New York, NY",2.22064463422108,2015
"4087",2015-10-19,"National Politics","Philadelphia, PA",2.22064463422108,2015
"4088",2015-10-19,"Local Politics","Boston, MA",2.90892063304627,2015
"4089",2015-10-19,"Local Politics","New York, NY",2.90892063304627,2015
"4090",2015-10-19,"Local Politics","Philadelphia, PA",2.90892063304627,2015
"4091",2015-10-19,"Crime","Boston, MA",8.62177234973418,2015
"4092",2015-10-19,"Crime","New York, NY",8.62177234973418,2015
"4093",2015-10-19,"Crime","Philadelphia, PA",8.62177234973418,2015
"4094",2015-10-19,"Disaster","Boston, MA",4.72211338475701,2015
"4095",2015-10-19,"Disaster","New York, NY",4.72211338475701,2015
"4096",2015-10-19,"Disaster","Philadelphia, PA",4.72211338475701,2015
"4097",2015-10-19,"Sports","Boston, MA",5.57645278105883,2015
"4098",2015-10-19,"Sports","New York, NY",5.57645278105883,2015
"4099",2015-10-19,"Sports","Philadelphia, PA",5.57645278105883,2015
"4100",2015-10-19,"Weather","Boston, MA",8.16089747040714,2015
"4101",2015-10-19,"Weather","New York, NY",8.16089747040714,2015
"4102",2015-10-19,"Weather","Philadelphia, PA",8.16089747040714,2015
"4103",2015-10-20,"Politics","Boston, MA",4.99729782218414,2015
"4104",2015-10-20,"Politics","New York, NY",4.99729782218414,2015
"4105",2015-10-20,"Politics","Philadelphia, PA",4.99729782218414,2015
"4106",2015-10-20,"National Politics","Boston, MA",2.23396262765554,2015
"4107",2015-10-20,"National Politics","New York, NY",2.23396262765554,2015
"4108",2015-10-20,"National Politics","Philadelphia, PA",2.23396262765554,2015
"4109",2015-10-20,"Local Politics","Boston, MA",2.92850563272035,2015
"4110",2015-10-20,"Local Politics","New York, NY",2.92850563272035,2015
"4111",2015-10-20,"Local Politics","Philadelphia, PA",2.92850563272035,2015
"4112",2015-10-20,"Crime","Boston, MA",8.68494235621216,2015
"4113",2015-10-20,"Crime","New York, NY",8.68494235621216,2015
"4114",2015-10-20,"Crime","Philadelphia, PA",8.68494235621216,2015
"4115",2015-10-20,"Disaster","Boston, MA",4.73258225165559,2015
"4116",2015-10-20,"Disaster","New York, NY",4.73258225165559,2015
"4117",2015-10-20,"Disaster","Philadelphia, PA",4.73258225165559,2015
"4118",2015-10-20,"Sports","Boston, MA",5.64691264194372,2015
"4119",2015-10-20,"Sports","New York, NY",5.64691264194372,2015
"4120",2015-10-20,"Sports","Philadelphia, PA",5.64691264194372,2015
"4121",2015-10-20,"Weather","Boston, MA",8.07122243589131,2015
"4122",2015-10-20,"Weather","New York, NY",8.07122243589131,2015
"4123",2015-10-20,"Weather","Philadelphia, PA",8.07122243589131,2015
"4124",2015-10-21,"Politics","Boston, MA",5.01651527545103,2015
"4125",2015-10-21,"Politics","New York, NY",5.01651527545103,2015
"4126",2015-10-21,"Politics","Philadelphia, PA",5.01651527545103,2015
"4127",2015-10-21,"National Politics","Boston, MA",2.2411690529627,2015
"4128",2015-10-21,"National Politics","New York, NY",2.2411690529627,2015
"4129",2015-10-21,"National Politics","Philadelphia, PA",2.2411690529627,2015
"4130",2015-10-21,"Local Politics","Boston, MA",2.94469769653463,2015
"4131",2015-10-21,"Local Politics","New York, NY",2.94469769653463,2015
"4132",2015-10-21,"Local Politics","Philadelphia, PA",2.94469769653463,2015
"4133",2015-10-21,"Crime","Boston, MA",8.74784424423768,2015
"4134",2015-10-21,"Crime","New York, NY",8.74784424423768,2015
"4135",2015-10-21,"Crime","Philadelphia, PA",8.74784424423768,2015
"4136",2015-10-21,"Disaster","Boston, MA",4.73218670395638,2015
"4137",2015-10-21,"Disaster","New York, NY",4.73218670395638,2015
"4138",2015-10-21,"Disaster","Philadelphia, PA",4.73218670395638,2015
"4139",2015-10-21,"Sports","Boston, MA",5.68687788569865,2015
"4140",2015-10-21,"Sports","New York, NY",5.68687788569865,2015
"4141",2015-10-21,"Sports","Philadelphia, PA",5.68687788569865,2015
"4142",2015-10-21,"Weather","Boston, MA",8.00019768641603,2015
"4143",2015-10-21,"Weather","New York, NY",8.00019768641603,2015
"4144",2015-10-21,"Weather","Philadelphia, PA",8.00019768641603,2015
"4145",2015-10-22,"Politics","Boston, MA",5.03259712038831,2015
"4146",2015-10-22,"Politics","New York, NY",5.03259712038831,2015
"4147",2015-10-22,"Politics","Philadelphia, PA",5.03259712038831,2015
"4148",2015-10-22,"National Politics","Boston, MA",2.24154074334472,2015
"4149",2015-10-22,"National Politics","New York, NY",2.24154074334472,2015
"4150",2015-10-22,"National Politics","Philadelphia, PA",2.24154074334472,2015
"4151",2015-10-22,"Local Politics","Boston, MA",2.96090675226864,2015
"4152",2015-10-22,"Local Politics","New York, NY",2.96090675226864,2015
"4153",2015-10-22,"Local Politics","Philadelphia, PA",2.96090675226864,2015
"4154",2015-10-22,"Crime","Boston, MA",8.80466337105196,2015
"4155",2015-10-22,"Crime","New York, NY",8.80466337105196,2015
"4156",2015-10-22,"Crime","Philadelphia, PA",8.80466337105196,2015
"4157",2015-10-22,"Disaster","Boston, MA",4.72254690960949,2015
"4158",2015-10-22,"Disaster","New York, NY",4.72254690960949,2015
"4159",2015-10-22,"Disaster","Philadelphia, PA",4.72254690960949,2015
"4160",2015-10-22,"Sports","Boston, MA",5.69851133962882,2015
"4161",2015-10-22,"Sports","New York, NY",5.69851133962882,2015
"4162",2015-10-22,"Sports","Philadelphia, PA",5.69851133962882,2015
"4163",2015-10-22,"Weather","Boston, MA",7.93886978153586,2015
"4164",2015-10-22,"Weather","New York, NY",7.93886978153586,2015
"4165",2015-10-22,"Weather","Philadelphia, PA",7.93886978153586,2015
"4166",2015-10-23,"Politics","Boston, MA",5.04831127583588,2015
"4167",2015-10-23,"Politics","New York, NY",5.04831127583588,2015
"4168",2015-10-23,"Politics","Philadelphia, PA",5.04831127583588,2015
"4169",2015-10-23,"National Politics","Boston, MA",2.23599420183059,2015
"4170",2015-10-23,"National Politics","New York, NY",2.23599420183059,2015
"4171",2015-10-23,"National Politics","Philadelphia, PA",2.23599420183059,2015
"4172",2015-10-23,"Local Politics","Boston, MA",2.98049862373221,2015
"4173",2015-10-23,"Local Politics","New York, NY",2.98049862373221,2015
"4174",2015-10-23,"Local Politics","Philadelphia, PA",2.98049862373221,2015
"4175",2015-10-23,"Crime","Boston, MA",8.85048123685666,2015
"4176",2015-10-23,"Crime","New York, NY",8.85048123685666,2015
"4177",2015-10-23,"Crime","Philadelphia, PA",8.85048123685666,2015
"4178",2015-10-23,"Disaster","Boston, MA",4.70713280631005,2015
"4179",2015-10-23,"Disaster","New York, NY",4.70713280631005,2015
"4180",2015-10-23,"Disaster","Philadelphia, PA",4.70713280631005,2015
"4181",2015-10-23,"Sports","Boston, MA",5.69124811665075,2015
"4182",2015-10-23,"Sports","New York, NY",5.69124811665075,2015
"4183",2015-10-23,"Sports","Philadelphia, PA",5.69124811665075,2015
"4184",2015-10-23,"Weather","Boston, MA",7.87471157035415,2015
"4185",2015-10-23,"Weather","New York, NY",7.87471157035415,2015
"4186",2015-10-23,"Weather","Philadelphia, PA",7.87471157035415,2015
"4187",2015-10-24,"Politics","Boston, MA",5.06333581894267,2015
"4188",2015-10-24,"Politics","New York, NY",5.06333581894267,2015
"4189",2015-10-24,"National Politics","Boston, MA",2.22542391615169,2015
"4190",2015-10-24,"National Politics","New York, NY",2.22542391615169,2015
"4191",2015-10-24,"Local Politics","Boston, MA",3.00252545449391,2015
"4192",2015-10-24,"Local Politics","New York, NY",3.00252545449391,2015
"4193",2015-10-24,"Crime","Boston, MA",8.88726543653435,2015
"4194",2015-10-24,"Crime","New York, NY",8.88726543653435,2015
"4195",2015-10-24,"Disaster","Boston, MA",4.68664339196398,2015
"4196",2015-10-24,"Disaster","New York, NY",4.68664339196398,2015
"4197",2015-10-24,"Sports","Boston, MA",5.66789733195043,2015
"4198",2015-10-24,"Sports","New York, NY",5.66789733195043,2015
"4199",2015-10-24,"Weather","Boston, MA",7.80886752308928,2015
"4200",2015-10-24,"Weather","New York, NY",7.80886752308928,2015
"4201",2015-10-25,"Politics","Boston, MA",5.0773488268576,2015
"4202",2015-10-25,"Politics","New York, NY",5.0773488268576,2015
"4203",2015-10-25,"National Politics","Boston, MA",2.21072437403937,2015
"4204",2015-10-25,"National Politics","New York, NY",2.21072437403937,2015
"4205",2015-10-25,"Local Politics","Boston, MA",3.02603938812234,2015
"4206",2015-10-25,"Local Politics","New York, NY",3.02603938812234,2015
"4207",2015-10-25,"Crime","Boston, MA",8.91698356496762,2015
"4208",2015-10-25,"Crime","New York, NY",8.91698356496762,2015
"4209",2015-10-25,"Disaster","Boston, MA",4.66177766447722,2015
"4210",2015-10-25,"Disaster","New York, NY",4.66177766447722,2015
"4211",2015-10-25,"Sports","Boston, MA",5.63126810071385,2015
"4212",2015-10-25,"Sports","New York, NY",5.63126810071385,2015
"4213",2015-10-25,"Weather","Boston, MA",7.74248210995963,2015
"4214",2015-10-25,"Weather","New York, NY",7.74248210995963,2015
"4215",2015-10-26,"Politics","Boston, MA",5.0900283767296,2015
"4216",2015-10-26,"Politics","New York, NY",5.0900283767296,2015
"4217",2015-10-26,"National Politics","Boston, MA",2.192790063225,2015
"4218",2015-10-26,"National Politics","New York, NY",2.192790063225,2015
"4219",2015-10-26,"Local Politics","Boston, MA",3.05009256818611,2015
"4220",2015-10-26,"Local Politics","New York, NY",3.05009256818611,2015
"4221",2015-10-26,"Crime","Boston, MA",8.94160321703907,2015
"4222",2015-10-26,"Crime","New York, NY",8.94160321703907,2015
"4223",2015-10-26,"Disaster","Boston, MA",4.63323462175566,2015
"4224",2015-10-26,"Disaster","New York, NY",4.63323462175566,2015
"4225",2015-10-26,"Sports","Boston, MA",5.584169538127,2015
"4226",2015-10-26,"Sports","New York, NY",5.584169538127,2015
"4227",2015-10-26,"Weather","Boston, MA",7.67669980118356,2015
"4228",2015-10-26,"Weather","New York, NY",7.67669980118356,2015
"4229",2015-10-27,"Politics","Boston, MA",5.10105254570758,2015
"4230",2015-10-27,"Politics","New York, NY",5.10105254570758,2015
"4231",2015-10-27,"National Politics","Boston, MA",2.17251547143994,2015
"4232",2015-10-27,"National Politics","New York, NY",2.17251547143994,2015
"4233",2015-10-27,"Local Politics","Boston, MA",3.07373713825379,2015
"4234",2015-10-27,"Local Politics","New York, NY",3.07373713825379,2015
"4235",2015-10-27,"Crime","Boston, MA",8.96309198763129,2015
"4236",2015-10-27,"Crime","New York, NY",8.96309198763129,2015
"4237",2015-10-27,"Disaster","Boston, MA",4.60171326170525,2015
"4238",2015-10-27,"Disaster","New York, NY",4.60171326170525,2015
"4239",2015-10-27,"Sports","Boston, MA",5.52941075937588,2015
"4240",2015-10-27,"Sports","New York, NY",5.52941075937588,2015
"4241",2015-10-27,"Weather","Boston, MA",7.61266506697945,2015
"4242",2015-10-27,"Weather","New York, NY",7.61266506697945,2015
"4243",2015-10-28,"Politics","Boston, MA",5.11009941094046,2015
"4244",2015-10-28,"Politics","New York, NY",5.11009941094046,2015
"4245",2015-10-28,"National Politics","Boston, MA",2.15079508641556,2015
"4246",2015-10-28,"National Politics","New York, NY",2.15079508641556,2015
